ID,取引価格（総額）_log
1000000,7.031160218691956
1000110,6.894821431488709
1000111,7.191647703669933
1000112,7.488356038418085
1000113,6.472772092248513
1000114,7.6456903804780385
1000115,7.045520424461124
1000116,6.520487207692036
1000117,7.045052716471378
1000118,6.516539472187983
1000119,7.204180153423228
1000120,6.510521474222457
1000121,7.671342973759424
1000122,7.06803086656966
1000357,6.524159303349182
1000359,7.06915425580324
1000363,7.561717152325818
1000496,7.705457061474611
1000499,7.6298327344090255
1000501,7.345619078019093
1000503,7.563921479970184
1000688,7.329943942609412
1000816,7.666208359385485
1000923,7.342640601361254
1000937,7.38919158276538
1000946,7.618039846124426
1001085,7.521122339372303
1001151,7.120375854224254
1001152,7.51491948460035
1001153,7.339534208066481
1001243,7.4765698888244545
1001246,7.431366623179899
1001272,7.2822961286905254
1001326,7.54346288929751
1001330,7.466606194895056
1001481,7.623402891740659
1001631,7.371875367432867
1001815,7.038855278881964
1001816,7.513384899741465
1001926,7.391136188131491
1002043,7.584834755306019
1002097,6.529350526226643
1002098,6.719082116482952
1002099,7.596153852689867
1002101,6.974240186827654
1002154,6.93181601833992
1002157,7.241126126553022
1002248,7.667833697132922
1002250,6.689317726131771
1002252,7.358600730883095
1002254,7.458568684921249
1002256,7.511930845293611
1002407,7.636546205535246
1002410,7.582779569582328
1002438,6.736770564083736
1002512,6.87989251111723
1002514,6.531843920651802
1002516,6.490288829849389
1002518,7.401315250777998
1002524,7.570999289938679
1002526,6.88759756586403
1002529,7.255348043818931
1002653,7.1548699810421486
1002733,7.257514208620952
1002837,7.49695339724035
1002840,7.4465833600498
1002920,7.213431196677645
1002922,7.323087428211093
1002947,7.365967289272017
1003086,7.371785383991679
1003128,7.488046202612955
1003284,6.754889192274775
1003483,6.402924026718777
1003522,7.470551672174367
1003524,7.766144704771278
1003526,7.504082661581371
1003582,6.417236868105569
1003584,6.401561423999768
1003586,6.46182125862257
1003588,7.509714731813415
1003590,7.857643632576586
1003685,7.479674676538863
1003774,6.960204781328138
1003833,6.542499861289986
1003836,7.520246824197719
1003839,7.487196968760841
1003921,6.953032200466443
1003998,6.583844602088684
1003999,7.019361738820638
1004085,7.452510203552922
1004087,6.641622886049767
1004089,6.641622886049767
1004090,6.641622886049767
1004092,6.874968180599982
1004095,7.195159499478271
1004098,7.021707367053339
1004101,7.667299218627716
1004228,7.240540101368579
1004295,6.5682008686851
1004407,7.465822463819436
1004490,6.835330290257137
1004637,7.4364810229841165
1004714,7.495231713789434
1004774,7.393322499360715
1004812,7.226851230564377
1004913,6.980407472682608
1004916,6.080988901425361
1004918,6.662731188739827
1004920,7.05400405491709
1005078,7.151935529194778
1005080,7.435459835814541
1005157,7.399495378169175
1005158,7.170372135455064
1005160,7.58784964641271
1005162,7.326497588798907
1005312,6.46572822919947
1005314,6.819257281720374
1005316,6.575000088026586
1005395,7.26301329268067
1005454,7.447126633940405
1005456,7.4653915916848295
1005531,7.555187376630236
1005546,6.347929966409902
1005548,6.269969557668366
1005550,6.277900681415427
1005553,6.347929966409902
1005556,6.347929966409902
1005559,6.347929966409902
1005562,6.244184343831005
1005760,7.047434563504062
1005804,7.314322641329592
1005806,7.468031951275787
1005808,6.878911541561275
1005814,6.809087804807616
1005817,7.601717287070527
1005820,6.801623172913126
1006202,6.888080702108405
1006206,6.955307346942708
1006258,7.098159178523085
1006295,7.007264376419915
1006305,7.35896042997036
1006544,7.301445088902453
1006602,7.1308978357948245
1006678,7.087335519732721
1006710,7.275658014949396
1006734,7.5151027685173455
1006790,7.430970951720744
1006793,7.510085427486486
1006796,7.307257009808556
1006917,7.51766438728528
1006918,7.524056287338782
1006919,7.538734757139599
1006920,7.538734757139599
1006931,6.993400077184437
1006933,7.269822924051815
1006935,7.106532183194482
1007056,7.210811396396141
1007060,7.138571997630453
1007228,7.021134195364949
1007229,7.486501633106942
1007230,6.288599820994199
1007231,7.005706415162577
1007500,7.498080117790585
1007502,7.390051315236201
1007509,7.323466334534938
1007511,7.2798415530655864
1007705,6.964753385223071
1007707,7.244872921232811
1007864,7.308114932782094
1007870,7.5537836908662985
1007912,7.451391501258173
1008053,7.443783118376869
1008069,7.112626545333745
1008182,6.740700217720037
1008196,7.2624672767884855
1008206,7.173097578595695
1008219,7.123283274188395
1008223,7.26706884438964
1008368,7.547592792643387
1008400,6.876723076629488
1008408,6.559663786385741
1008509,7.2285883783500955
1008512,7.095225626555425
1008562,7.54214896637881
1008566,7.509674978332693
1008574,7.514662817879029
1008632,7.006265972932065
1008677,6.353076690081739
1008679,6.901590237079954
1008763,7.013979833552924
1008837,6.97453643287213
1008883,6.318222408538106
1009015,7.552167341926813
1009052,7.378841124753072
1009259,7.4956084992048995
1009260,7.19962188410983
1009261,7.575061655373082
1009263,7.023550005796814
1009264,7.157635926384619
1009267,7.544302696319473
1009269,6.907976098109333
1009271,7.492313544251977
1009423,7.179702823058031
1009425,7.156054274089986
1009519,7.301646852418001
1009522,7.419839674454592
1009525,7.302191431565533
1009532,7.3313733451814445
1009756,6.676027200568116
1009764,6.937567177541409
1009881,7.041369396789129
1009991,6.508638762989047
1010303,6.991949730987144
1010306,6.899244542406931
1010308,6.912558355358201
1010701,7.43121297818756
1010710,7.2192289346237235
1010713,6.392331381083089
1010880,7.117215056383426
1010885,7.27058172974815
1011032,7.503733211327703
1011131,7.505223390773736
1011240,6.6085553856897095
1011291,6.50179983172147
1011394,7.423974395404108
1011397,6.6688588205588495
1011400,6.673984142276119
1011403,7.172925776762441
1011405,6.60342864276071
1011549,6.579135812835445
1011777,6.966766337455677
1011952,7.2076731233690765
1011956,7.281634757428206
1011957,7.4402025770363664
1011958,7.197890128912393
1011960,7.269344361599423
1011962,7.3860067197258115
1012111,6.771092429829479
1012231,7.084352213236114
1012236,7.084523991230325
1012359,6.987582976440475
1012767,6.972250627160737
1012907,6.918797351553023
1012910,7.023098064776029
1013173,7.020323157930894
1013176,6.781566820586552
1013178,6.622124150013517
1013179,6.997943095278169
1013323,7.271634862576136
1013325,7.288509617750517
1013424,6.979168263445008
1013427,6.666192062952769
1013429,6.959090908965499
1013534,7.103104087424984
1013604,7.447761557012547
1013654,6.4061828479463205
1013672,6.85004132197237
1014431,7.06327945715206
1014433,6.893869578367003
1015235,6.971700031039844
1016301,7.386719320071447
1016302,7.326417407197811
1016306,7.339742061686569
1016570,7.073205629853442
1016572,7.118995103175434
1017022,6.747489699567121
1017241,6.957124987221609
1017243,6.94891111584715
1017245,7.15026365349115
1017646,7.206178925744021
1020516,7.245913746011151
1020615,7.514909182244836
1020688,7.4722107385828656
1020732,7.473574550807477
1020734,7.499056910475399
1020782,7.165698989338833
1020785,6.89224672159811
1020803,7.2588498808926385
1020842,6.82128162318506
1020886,7.4525909595138025
1020888,7.296551295580023
1021104,7.161404502833873
1021367,7.229015258256479
1021421,7.010098644909237
1021423,7.347091425839803
1021519,7.338330845471772
1021522,7.344209077344686
1021582,7.30730192670602
1021649,7.365935346119653
1021691,7.194621067274174
1022398,6.534098316937171
1022998,7.382396008374394
1023000,7.373051308978245
1023229,7.160642578144175
1023431,7.094730515147476
1023434,7.328667342402389
1023564,7.3914130163014296
1023678,7.116411091151997
1023877,7.35352602597372
1024113,7.1414900494930125
1024124,7.14243583258524
1024370,6.963139283466285
1024381,7.16021628741039
1025278,7.4181103602068115
1025282,7.455080555908182
1025716,7.3098115653960285
1025719,7.3098115653960285
1028167,6.975344616606972
1029023,7.389960613270291
1029024,7.524310576336829
1029158,7.38617834695432
1029302,7.172205781714746
1029495,7.374583329410831
1029588,7.348113853580253
1029651,7.182251119992956
1029656,7.208658697666525
1029751,6.716124998271252
1030826,7.043281846084489
1030830,6.967296413668799
1030840,6.777038078193394
1030988,7.065387716087883
1031280,7.097275966651662
1031492,7.098381587467437
1031715,6.960824508952119
1031879,6.983013018467486
1031880,7.3008034812653655
1031990,6.873130293032357
1031992,6.872164970565875
1032077,7.389596806195782
1032122,6.560199553291406
1032123,6.424268559728595
1032262,7.485283485344612
1032263,7.3183711146578085
1032272,6.919377441884675
1032274,7.018451849798161
1032277,7.14797909628781
1032280,7.340451131284883
1032283,6.49864386881322
1032285,6.54668085042238
1032457,7.257961604045195
1032461,7.291435793930428
1032472,7.462124455694275
1032476,7.324530529409698
1032600,7.185323753805329
1032605,7.2932430244740925
1032609,7.358045822351398
1032732,6.92216582571177
1032734,6.9635538184797845
1032859,7.146713507538851
1032861,7.422250247057525
1032863,7.1943192936513025
1033096,7.3693702063651205
1033097,7.364884731532151
1033104,6.320073135253439
1033106,6.539473384041343
1033108,6.865413940083153
1033110,7.165232692937329
1033401,6.8160478980759995
1033465,6.750698777256284
1033466,7.293405632396732
1033494,7.258509733822034
1033616,7.3302265636041914
1033619,6.427724038202421
1034111,7.029901605945797
1034113,6.854841920831684
1034189,6.381904210476794
1034192,6.44446501004326
1034249,7.251184876075844
1034250,6.732366921182654
1034251,7.15429989555227
1034253,6.86798820863808
1034257,7.15429989555227
1034263,7.306108929323478
1034266,6.405559791155592
1034464,7.173863623999024
1034468,6.986189770034686
1034519,7.212927081969484
1034520,6.994148631077143
1034552,7.4121057670768815
1034555,7.075107231765882
1034703,6.983147655216827
1034705,7.3538196750622165
1034708,7.124971215936664
1034711,7.3538196750622165
1035027,6.482977360440125
1035109,7.072060676674075
1035111,7.159985793643737
1035222,7.047551322987068
1035344,7.387631626226456
1035384,7.199050466805141
1035420,6.975465320595862
1035543,7.1867396411207505
1035588,7.3621453655034115
1035590,7.067843251933832
1035592,7.254065015246974
1035594,7.201104039438226
1035597,6.7552731581029635
1035690,7.048466535989145
1035694,6.881140392472256
1035697,6.84084462438843
1035759,6.727358246594376
1035862,6.969850290381743
1035866,7.329647186444564
1035870,7.291855756393127
1035876,7.197452840808072
1036084,7.079667097701288
1036248,6.893384495330965
1036263,7.231801967681605
1036267,7.440828658714964
1037079,7.396487556435332
1037212,7.161283455516156
1037279,7.340854755559654
1037330,7.3805970760465245
1037414,7.074579925164839
1037415,6.862660716513229
1037449,7.148862587839082
1037470,7.24370532470834
1037472,7.34391324489299
1037474,7.338371626562423
1037618,6.374899221708554
1037680,7.159725458171489
1037683,7.225422396698556
1037686,7.309597788506897
1037690,6.875005097294835
1037694,7.182091460574156
1037697,7.138752187458037
1037700,6.415624044184184
1037704,7.049761351020051
1038026,7.172413645724297
1038074,6.519098735991956
1038078,6.915493439333049
1038084,6.91279346058989
